,三年一般定期儲蓄存款機動利率,三年一般定期儲蓄存款固定利率,三年五百萬元(含)以上定期儲蓄存款機動利率,三年五百萬元(含)以上定期儲蓄存款固定利率,二年 ~ 未滿三年一般定期儲蓄存款機動利率,二年 ~ 未滿三年一般定期儲蓄存款固定利率,二年 ~ 未滿三年五百萬元(含)以上定期儲蓄存款機動利率,二年 ~ 未滿三年五百萬元(含)以上定期儲蓄存款固定利率,一年 ~ 未滿二年一般定期儲蓄存款機動利率,一年 ~ 未滿二年一般定期儲蓄存款固定利率,一年 ~ 未滿二年五百萬元(含)以上定期儲蓄存款機動利率,一年 ~ 未滿二年五百萬元(含)以上定期儲蓄存款固定利率,活期儲蓄存款利率,三年一般定期存款機動利率,三年一般定期存款固定利率,三年五百萬元(含)以上定期存款機動利率,三年五百萬元(含)以上定期存款固定利率,二年 ~ 未滿三年一般定期存款機動利率,二年 ~ 未滿三年一般定期存款固定利率,二年 ~ 未滿三年五百萬元(含)以上定期存款機動利率,二年 ~ 未滿三年五百萬元(含)以上定期存款固定利率,一年 ~ 未滿二年一般定期存款機動利率,一年 ~ 未滿二年一般定期存款固定利率,一年 ~ 未滿二年五百萬元(含)以上定期存款機動利率,一年 ~ 未滿二年五百萬元(含)以上定期存款固定利率,九個月 ~ 未滿十二個月一般定期存款機動利率,九個月 ~ 未滿十二個月一般定期存款固定利率,九個月 ~ 未滿十二個月五百萬元(含)以上定期存款機動利率,九個月 ~ 未滿十二個月五百萬元(含)以上定期存款固定利率,六個月 ~ 未滿九個月一般定期存款機動利率,六個月 ~ 未滿九個月一般定期存款固定利率,六個月 ~ 未滿九個月五百萬元(含)以上定期存款機動利率,六個月 ~ 未滿九個月五百萬元(含)以上定期存款固定利率,三個月 ~ 未滿六個月一般定期存款機動利率,三個月 ~ 未滿六個月一般定期存款固定利率,三個月 ~ 未滿六個月五百萬元(含)以上定期存款機動利率,三個月 ~ 未滿六個月五百萬元(含)以上定期存款固定利率,一個月 ~ 未滿三個月一般定期存款機動利率,一個月 ~ 未滿三個月一般定期存款固定利率,一個月 ~ 未滿三個月五百萬元(含)以上定期存款機動利率,一個月 ~ 未滿三個月五百萬元(含)以上定期存款固定利率,活期存款利率,薪資轉帳活期儲蓄存款,證券戶活期儲蓄存款,基本放款利率,信用卡循環信用差別利率第一級,信用卡循環信用差別利率第二級,信用卡循環信用差別利率第三級,信用卡循環信用差別利率第四級,信用卡循環信用差別利率第五級,基準利率(按月),基準利率(按季),定儲利率指數(按月),定儲利率指數(按季),中華郵政一年期定期儲金機動利率(未達五百萬元),中華郵政二年期定期儲金機動利率(未達五百萬元),Unnamed: 56,日期
1261,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,1.089,0.81,0.845,,2020-06-15
1262,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,1.089,0.81,0.845,,2020-06-16
1263,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,1.089,0.81,0.845,,2020-06-17
1264,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,1.089,0.81,0.845,,2020-06-18
1265,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,1.089,0.81,0.845,,2020-06-19
1266,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,1.089,0.81,0.845,,2020-06-20
1267,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-06-21
1268,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-06-22
1269,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-06-23
1270,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-06-24
1271,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-06-25
1272,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-06-26
1273,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-06-27
1274,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-06-28
1275,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-06-29
1276,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-06-30
1277,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-01
1278,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-02
1279,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-03
1280,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-04
1281,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-05
1282,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-06
1283,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-07
1284,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-08
1285,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-09
1286,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-10
1287,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-11
1288,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-12
1289,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-13
1290,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-14
1291,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-15
1292,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-16
1293,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-17
1294,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-18
1295,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-19
1296,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-20
1297,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-21
1298,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-22
1299,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-23
1300,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-24
1301,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-25
1302,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-26
1303,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-27
1304,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-28
1305,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-29
1306,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-30
1307,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.3389999999999995,7.3389999999999995,8.339,9.339,11.339,2.366,2.366,0.816,0.816,0.81,0.845,,2020-07-31
1308,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.066,7.066,8.066,9.066,11.065999999999999,2.366,2.366,0.816,0.816,0.81,0.845,,2020-08-01
1309,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.066,7.066,8.066,9.066,11.065999999999999,2.366,2.366,0.816,0.816,0.81,0.845,,2020-08-02
1310,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.066,7.066,8.066,9.066,11.065999999999999,2.366,2.366,0.816,0.816,0.81,0.845,,2020-08-03
1311,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.066,7.066,8.066,9.066,11.065999999999999,2.366,2.366,0.816,0.816,0.81,0.845,,2020-08-04
1312,0.865,0.815,0.19,0.18,0.845,0.795,0.16,0.15,0.84,0.79,0.14,0.13,0.1,0.825,0.765,0.19,0.18,0.82,0.76,0.16,0.15,0.815,0.755,0.14,0.13,0.7,0.65,0.11,0.1,0.585,0.535,0.09,0.08,0.41,0.38,0.07,0.06,0.35,0.35,0.05,0.05,0.04,0.2,0.02,-,5.066,7.066,8.066,9.066,11.065999999999999,2.366,2.366,0.816,0.816,0.81,0.845,,2020-08-05
