"110年04月29日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
="082559","華通統一08購02","282,000","4","171,980","0.61","0.61","0.59","0.59","-","0.02","0.62","499","0.63","499","43.35",
="082560","台積電統一0B購01","211,000","11","120,940","0.17","0.70","0.17","0.70","+","0.01","0.67","21","0.70","10","600.00",
="082561","瑞昱統一09購02","266,000","13","284,240","1.08","1.08","1.05","1.07"," ","0.00","1.05","10","1.06","10","532.00",
="082562","瑞昱統一09購03","406,000","9","523,270","1.31","1.31","1.27","1.27","-","0.03","1.26","400","1.27","400","532.00",
="082563","凌陽統一09購01","24,000","3","50,550","2.36","2.36","2.07","2.07","X","0.00","2.43","10","2.56","1","35.05",
="082564","凌陽統一09購02","440,000","50","688,270","1.37","1.72","1.36","1.72","+","0.41","1.74","10","--","0","35.05",
="082565","華新科統一09購03","161,000","8","60,190","0.39","0.39","0.37","0.39","-","0.01","0.37","33","0.39","10","242.50",
="082566","新興統一09購01","0","0","0","--","--","--","--"," ","0.00","2.66","10","2.75","10","32.50",
="082567","美食統一09購01","39,000","4","35,840","0.92","0.94","0.91","0.91","-","0.02","0.90","10","0.91","10","186.50",
="082568","富邦金統一09購01","10,000","1","30,100","3.01","3.01","3.01","3.01","X","0.00","2.89","499","2.97","10","64.20",
="082569","國泰金統一09購01","0","0","0","--","--","--","--"," ","0.00","2.23","501","2.40","2","52.30",
="082570","晶豪科統一09購02","0","0","0","--","--","--","--"," ","0.00","9.10","10","9.60","10","168.00",
="082571","大立光統一09購07","5,000","1","2,850","0.57","0.57","0.57","0.57","X","0.00","0.55","10","0.56","10","3,110.00",
="082572","大立光統一09購08","0","0","0","--","--","--","--"," ","0.00","0.65","400","0.66","400","3,110.00",
="082573","欣興統一09購03","1,092,000","28","1,078,080","0.93","1.08","0.88","0.91","-","0.14","0.90","400","0.92","400","115.00",
="082574","日月光統一09購03","1,048,000","35","1,493,030","1.47","1.52","1.30","1.37","-","0.21","1.37","40","1.40","10","118.00",
="082575","台郡統一09購01","133,000","7","66,420","0.54","0.54","0.49","0.49","-","0.07","0.50","499","0.51","208","119.00",
="082576","同欣電統一09購01","58,000","3","15,690","0.27","0.28","0.27","0.27","-","0.02","0.26","10","0.27","10","193.00",
="082577","樺漢統一08購01","0","0","0","--","--","--","--"," ","0.00","0.24","10","0.25","10","232.50",
="082578","愛普統一09購04","1,000","1","1,620","1.62","1.62","1.62","1.62","X","0.00","1.46","10","1.56","10","776.00",
="082579","元金2X元富07購02","0","0","0","--","--","--","--"," ","0.00","0.43","25","0.44","25","26.25",
="082580","上銀元富07購01","125,000","2","69,750","0.51","0.57","0.51","0.57","+","0.03","0.55","25","0.56","25","425.00",
="082581","萬海元富07購07","0","0","0","--","--","--","--"," ","0.00","9.35","25","9.50","10","94.70",
="082582","晶豪科元富07購01","0","0","0","--","--","--","--"," ","0.00","22.10","25","23.10","17","168.00",
="082583","貿聯元富07購02","0","0","0","--","--","--","--"," ","0.00","0.38","25","0.39","25","261.00",
="082584","聯發科台新07購02","12,000","2","42,600","3.55","3.55","3.55","3.55","X","0.00","3.55","10","--","0","0.00",
="082585","台灣50元大07購18","54,000","10","122,690","2.26","2.37","2.14","2.14","+","0.04","2.11","499","2.14","496","140.60",
="082586","台灣50元大07購19","0","0","0","--","--","--","--"," ","0.00","2.24","499","2.27","499","140.60",
="082587","台灣50元大07購20","0","0","0","--","--","--","--"," ","0.00","2.49","499","2.53","499","140.60",
="082588","T50正2元大0A購03","51,000","2","206,550","4.05","4.05","4.05","4.05","+","0.20","3.87","499","3.88","499","130.45",
="082589","亞德客元大07購04","0","0","0","--","--","--","--"," ","0.00","1.62","10","1.68","50","1,180.00",
="082590","台達電元大07購06","194,000","4","115,220","0.58","0.60","0.51","0.51","+","0.01","0.46","10","0.47","50","302.50",
="082591","鴻海元大09購07","1,000","1","2,020","2.02","2.02","2.02","2.02","X","0.00","1.84","100","1.94","10","116.00",
="082592","鴻海元大09購08","0","0","0","--","--","--","--"," ","0.00","1.88","100","1.98","10","116.00",
="082593","國巨元大08購04","0","0","0","--","--","--","--"," ","0.00","0.54","100","0.55","50","543.00",
="082594","國巨元大09購01","52,000","4","36,940","0.72","0.72","0.70","0.70","-","0.05","0.69","100","0.70","50","543.00",
="082595","台積電元大07購17","96,000","3","90,180","0.94","0.94","0.93","0.93","-","0.09","0.93","48","1.02","19","600.00",
="082596","台積電元大07購18","9,000","3","9,820","1.10","1.10","1.09","1.09","-","0.06","1.02","110","1.09","18","600.00",
="082597","順德元大07購03","176,000","14","213,930","1.27","1.27","1.13","1.13","-","0.20","1.09","100","1.10","39","89.00",
="082598","順德元大07購04","51,000","8","42,810","0.90","0.90","0.79","0.82","-","0.15","0.78","100","0.79","50","89.00",
="082599","華碩元大07購02","42,000","5","196,680","4.66","4.69","4.66","4.69","X","0.00","4.59","100","4.69","10","376.00",
="082600","華碩元大07購03","139,000","13","619,500","4.28","4.60","4.28","4.58","+","0.36","4.45","100","4.55","50","376.00",
="082601","億光元大07購03","13,000","2","16,100","1.24","1.24","1.23","1.23","-","0.01","1.17","100","1.19","50","46.35",
="082602","凌陽元大07購02","87,000","13","279,430","3.05","3.45","3.05","3.13","X","0.00","3.65","10","--","0","35.05",
="082603","凌陽元大08購01","322,000","30","1,038,920","3.03","3.84","2.91","3.84","+","0.95","3.84","10","--","0","35.05",
="082604","晶豪科元大07購02","0","0","0","--","--","--","--"," ","0.00","18.40","100","--","0","168.00",
="082605","信邦元大07購03","40,000","2","26,400","0.65","0.67","0.65","0.67","-","0.02","0.64","100","0.65","50","260.00",
="082606","信邦元大07購04","50,000","4","44,650","0.87","0.91","0.87","0.90","-","0.03","0.86","100","0.87","50","260.00",
="082607","日電貿元大07購01","100,000","11","145,830","1.53","1.53","1.40","1.40","-","0.04","1.40","100","1.41","50","61.20",
="082608","嘉澤元大07購02","0","0","0","--","--","--","--"," ","0.00","0.49","100","0.50","50","543.00",
="082609","日月光元大09購01","61,000","9","201,200","3.53","3.60","3.15","3.22","-","0.64","3.22","5","3.25","10","118.00",
="082610","祥碩元大07購03","2,000","2","230","0.12","0.12","0.11","0.11","+","0.01","0.01","400","0.10","6","1,180.00",
="082611","祥碩元大07購04","475,000","1","52,250","0.11","0.11","0.11","0.11","+","0.02","0.07","20","0.15","100","1,180.00",
="082612","台郡元大07購02","954,000","14","275,010","0.34","0.34","0.27","0.28","-","0.05","0.27","100","0.28","50","119.00",
="082613","上証2X永豐07購01","0","0","0","--","--","--","--"," ","0.00","0.40","100","0.41","10","67.35",
="082614","A50正2永豐07購01","0","0","0","--","--","--","--"," ","0.00","0.34","100","0.35","10","50.95",
="082615","聚陽永豐07購01","4,000","2","10,240","2.56","2.56","2.56","2.56","-","0.21","2.58","499","2.64","10","245.00",
="082616","聯電永豐08購01","2,000","2","4,260","2.07","2.19","2.07","2.19","-","0.35","1.97","499","2.00","10","56.70",
="082617","凌陽永豐07購02","179,000","24","517,710","2.69","3.83","2.65","3.83","+","1.54","3.36","100","3.83","4","35.05",
="082618","晶豪科永豐07購01","0","0","0","--","--","--","--"," ","0.00","30.10","100","35.00","1","168.00",
="082619","智原永豐07購01","104,000","11","375,470","3.15","4.07","3.15","4.07","+","1.21","4.07","499","--","0","74.50",
="082620","欣興永豐07購01","141,000","10","223,640","1.62","1.74","1.37","1.37","-","0.07","1.57","499","1.61","11","115.00",
="082621","新日興永豐07購01","0","0","0","--","--","--","--"," ","0.00","0.23","100","0.24","10","120.50",
="082622","玉晶光永豐07購01","256,000","10","470,070","1.80","2.02","1.71","1.85","-","0.06","1.81","499","1.83","10","550.00",
="082623","滬深2X國票0A購01","206,000","3","74,040","0.34","0.36","0.34","0.36","X","0.00","0.34","25","0.35","10","26.63",
="082624","中興電國票08購01","1,000","1","1,330","1.33","1.33","1.33","1.33","-","0.06","1.35","25","1.36","10","53.50",
="082625","凌陽國票08購01","1,000","1","4,030","4.03","4.03","4.03","4.03","X","0.00","4.82","25","--","0","35.05",
="082626","裕民國票08購01","20,000","1","200,000","10.00","10.00","10.00","10.00","X","0.00","11.50","25","12.50","10","70.20",
="082627","欣興國票08購01","10,000","1","21,000","2.10","2.10","2.10","2.10","+","0.37","1.93","25","1.97","10","115.00",
="082628","玉晶光國票08購07","110,000","3","156,900","1.44","1.44","1.41","1.44","-","0.03","1.43","25","1.44","10","550.00",
="082629","聯電國泰0A購01","793,000","32","1,520,110","1.95","1.98","1.82","1.84","-","0.39","1.83","499","1.84","28","56.70",
="082630","友訊國泰09購01","158,000","5","104,060","0.66","0.66","0.65","0.65","-","0.04","0.64","499","0.65","30","22.85",
="082631","台光電國泰09購01","882,000","30","1,422,590","1.67","1.67","1.53","1.63","-","0.01","1.63","2","1.64","30","178.00",
="082632","同欣電國泰09購01","481,000","8","429,000","0.91","0.91","0.85","0.85","-","0.07","0.85","499","0.86","30","193.00",
="082633","滬深2X富邦08購03","101,000","3","8,100","0.08","0.10","0.08","0.08","X","0.00","0.08","405","0.10","49","26.63",
="082634","元金2X富邦0A購01","0","0","0","--","--","--","--"," ","0.00","0.65","10","0.66","10","26.25",
="082635","亞德客富邦09購01","39,000","7","29,240","0.74","0.83","0.73","0.73","-","0.03","0.72","10","0.76","10","1,180.00",
="082636","中鋼富邦07購01","68,000","10","228,000","3.28","3.51","3.28","3.51","+","0.41","3.44","50","3.70","49","39.30",
="082637","上銀富邦09購01","150,000","1","54,000","0.36","0.36","0.36","0.36","+","0.03","0.34","10","0.35","10","425.00",
="082638","為升富邦09購01","30,000","4","22,450","0.75","0.76","0.73","0.73","+","0.02","0.69","10","0.70","10","235.00",
="082639","聯電富邦09購02","122,000","8","89,690","0.73","0.78","0.69","0.71","-","0.15","0.69","10","0.71","10","56.70",
="082640","大立光富邦09購01","44,000","3","26,170","0.60","0.60","0.59","0.59","+","0.01","0.58","20","0.59","10","3,110.00",
="082641","世紀鋼富邦08購01","50,000","5","25,100","0.49","0.52","0.49","0.52","+","0.04","0.50","10","0.51","10","116.00",
="082642","台達電第一11購01","1,136,000","15","893,480","0.82","0.83","0.76","0.76","-","0.03","0.74","10","0.77","10","302.50",
="082643","聯發科中信07購06","15,026,000","622","7,719,770","0.36","0.62","0.36","0.62","+","0.36","0.62","6","0.65","60","0.00",
="082644","玉晶光中信08購01","401,000","16","267,610","0.67","0.69","0.65","0.69","+","0.02","0.63","30","0.64","30","0.00",
="082645","愛普中信08購01","6,608,000","141","2,656,500","0.35","0.45","0.35","0.37","+","0.04","0.37","30","0.38","50","0.00",
="082646","台灣50永豐07購01","0","0","0","--","--","--","--"," ","0.00","2.77","499","2.78","10","140.60",
="082647","滬深2X永豐07購01","0","0","0","--","--","--","--"," ","0.00","0.58","499","0.59","10","26.63",
="082648","台積電永豐07購04","72,000","5","49,530","0.68","0.70","0.68","0.69","X","0.00","0.70","3","0.75","20","600.00",
="082649","光罩永豐07購01","0","0","0","--","--","--","--"," ","0.00","12.90","499","--","0","83.60",
="082650","金像電永豐07購01","57,000","2","35,910","0.63","0.63","0.63","0.63","-","0.04","0.63","499","0.64","10","54.90",
="082651","微星永豐07購01","10,000","1","31,000","3.10","3.10","3.10","3.10","X","0.00","3.15","499","3.21","10","184.50",
="082652","漢唐永豐07購01","11,000","1","10,560","0.96","0.96","0.96","0.96","-","0.13","0.95","499","0.96","10","243.50",
="082653","友達永豐07購03","0","0","0","--","--","--","--"," ","0.00","14.40","499","15.40","10","33.15",
="082654","興勤永豐07購01","52,000","4","32,760","0.63","0.63","0.63","0.63","-","0.01","0.61","100","0.62","10","184.00",
="082655","聯發科永豐07購02","3,000","1","21,900","7.30","7.30","7.30","7.30","+","2.95","7.25","100","--","0","1,185.00",
="082656","嘉晶永豐07購01","0","0","0","--","--","--","--"," ","0.00","0.94","499","0.99","10","78.50",
="082657","晶技永豐07購02","0","0","0","--","--","--","--"," ","0.00","5.55","100","5.90","10","127.50",
="082658","創意永豐07購04","1,000","1","640","0.64","0.64","0.64","0.64","-","0.04","0.63","499","0.64","10","402.50",
="082659","智伸科永豐07購01","0","0","0","--","--","--","--"," ","0.00","0.58","499","0.59","10","178.50",
="082660","聚鼎永豐07購02","94,000","4","92,860","0.99","1.04","0.94","0.94"," ","0.00","0.94","100","0.96","10","128.00",
="082661","愛普永豐07購02","274,000","36","731,010","2.17","3.17","2.17","2.51","+","0.31","2.45","2","2.52","10","776.00",
="082662","巨大永豐07購01","61,000","5","128,850","1.98","2.15","1.98","2.15","+","0.35","2.15","4","2.20","10","356.00",
="082663","台灣50兆豐08購01","0","0","0","--","--","--","--"," ","0.00","1.27","10","1.28","20","140.60",
="082664","裕隆兆豐07購01","261,000","7","137,650","0.54","0.54","0.50","0.50","+","0.02","0.49","10","0.50","20","45.40",
="082665","鴻海兆豐09購04","4,000","2","4,410","1.11","1.11","1.08","1.08","+","0.07","0.95","20","0.96","60","116.00",
="082666","鴻海兆豐0A購01","25,000","3","23,000","0.92","0.92","0.92","0.92","+","0.01","0.86","20","0.87","60","116.00",
="082667","台積電兆豐08購04","0","0","0","--","--","--","--"," ","0.00","0.80","10","2.52","2","600.00",
="082668","精英兆豐07購01","10,000","1","10,100","1.01","1.01","1.01","1.01","-","0.22","0.89","10","0.90","20","27.40",
="082669","全新兆豐08購01","167,000","7","152,650","0.92","0.92","0.85","0.85","-","0.16","0.81","10","0.82","20","117.00",
="082670","強茂兆豐08購01","169,000","17","146,120","0.90","0.90","0.82","0.84","-","0.09","0.83","10","0.84","20","59.00",
="082671","晶豪科兆豐08購01","0","0","0","--","--","--","--"," ","0.00","12.10","10","12.20","10","168.00",
="082672","創意兆豐08購01","108,000","5","31,240","0.33","0.34","0.25","0.25","-","0.09","0.25","60","0.26","10","402.50",
="082673","聯發科日盛07購03","0","0","0","--","--","--","--"," ","0.00","4.10","25","--","0","1,185.00",
="082674","聯發科日盛08購02","0","0","0","--","--","--","--"," ","0.00","2.39","25","--","0","1,185.00",
="082675","全新日盛07購01","193,000","11","191,940","1.01","1.01","0.94","0.94","-","0.15","0.86","25","0.88","25","117.00",
="082676","聯詠日盛07購01","5,000","1","49,250","9.85","9.85","9.85","9.85","+","0.45","9.55","25","9.85","25","624.00",
="082677","日月光日盛08購01","80,000","8","180,340","2.27","2.27","2.09","2.09","-","0.34","2.03","7","2.09","25","118.00",
="082678","友達麥證0A購01","0","0","0","--","--","--","--"," ","0.00","9.95","10","--","0","0.00",
="082679","聯發科麥證0A購02","1,000","1","3,140","3.14","3.14","3.14","3.14","X","0.00","3.14","10","--","0","0.00",
="082680","奇鋐麥證07購01","0","0","0","--","--","--","--"," ","0.00","0.45","10","0.46","10","0.00",
="082681","臺股指麥證07購05","3,000","3","7,560","2.48","2.57","2.48","2.57","+","0.16","2.40","998","2.41","998","0.00",
="082682","聯發科康和07購01","0","0","0","--","--","--","--"," ","0.00","5.95","10","9.00","1","1,185.00",
="082683","兆豐金康和07購01","40,000","2","51,600","1.29","1.29","1.29","1.29","X","0.00","1.24","10","1.27","10","32.65",
="082684","永豐金康和08購01","100,000","1","143,000","1.43","1.43","1.43","1.43","-","0.01","1.40","10","1.44","10","13.30",
="082685","彩晶康和09購01","0","0","0","--","--","--","--"," ","0.00","12.00","10","--","0","29.15",
="082686","台灣50凱基07購14","1,000","1","2,180","2.18","2.18","2.18","2.18","X","0.00","2.00","100","2.03","30","140.60",
="082687","元金2X凱基09購01","0","0","0","--","--","--","--"," ","0.00","0.40","100","0.41","10","26.25",
="082688","SGBR2X凱基08購01","5,000","1","10,900","2.18","2.18","2.18","2.18","X","0.00","2.15","100","2.16","10","7.14",
="082689","SGBR2X凱基0A購01","12,000","3","28,010","2.34","2.35","2.31","2.31","+","0.11","2.31","100","2.32","10","7.14",
="082690","聯成凱基08購01","0","0","0","--","--","--","--"," ","0.00","7.00","100","--","0","30.35",
="082691","南紡凱基08購02","0","0","0","--","--","--","--"," ","0.00","10.80","100","11.80","10","28.25",
="082692","力山凱基08購01","157,000","15","464,160","3.01","3.13","2.83","2.99","-","0.04","3.02","100","3.05","15","94.00",
="082693","東鋼凱基09購02","0","0","0","--","--","--","--"," ","0.00","9.05","100","--","0","59.20",
="082694","台船凱基08購01","26,000","5","67,620","2.66","2.66","2.28","2.29","-","0.26","2.37","100","2.41","10","25.30",
="082695","鴻海凱基09購03","0","0","0","--","--","--","--"," ","0.00","1.09","100","1.10","100","116.00",
="082696","台積電凱基0C購02","21,000","2","14,090","0.69","0.69","0.67","0.67"," ","0.00","0.65","100","0.66","100","600.00",
="082697","台積電凱基0C購03","11,000","2","8,590","0.79","0.79","0.78","0.78","+","0.01","0.75","100","0.76","100","600.00",
="082698","旺宏凱基07購04","568,000","8","1,427,910","2.58","2.58","2.45","2.47","-","0.23","2.44","100","2.45","35","45.85",
="082699","華邦電凱基08購03","60,000","1","186,600","3.11","3.11","3.11","3.11","-","0.51","2.95","100","2.97","50","35.70",
="082700","華碩凱基09購01","107,000","20","353,760","3.23","3.42","3.23","3.38","+","0.20","3.33","100","3.35","30","376.00",
="082701","友達凱基08購04","8,000","2","130,200","16.40","16.40","15.90","15.90","+","1.20","14.90","100","15.90","10","33.15",
="082702","圓剛凱基08購01","145,000","16","181,040","1.27","1.32","1.20","1.20","-","0.05","1.19","100","1.20","30","47.75",
="082703","聯發科凱基0C購02","94,000","19","274,480","2.60","3.00","2.60","3.00","+","0.77","2.88","5","3.00","10","1,185.00",
="082704","聯發科凱基0C購03","60,000","5","127,200","2.04","2.21","2.04","2.21","+","0.30","2.50","10","3.01","225","1,185.00",
="082705","可成凱基07購01","0","0","0","--","--","--","--"," ","0.00","0.38","100","0.39","50","197.50",
="082706","華新科凱基08購02","23,000","2","40,190","1.75","1.75","1.74","1.74","+","0.02","1.67","100","1.68","50","242.50",
="082707","嘉晶凱基08購01","71,000","2","58,920","0.82","0.83","0.82","0.83","-","0.08","0.81","100","0.83","20","78.50",
="082708","欣興凱基08購04","649,000","46","1,097,170","1.59","1.93","1.45","1.54","+","0.43","1.53","100","1.54","50","115.00",
="082709","晶技凱基09購01","258,000","29","647,570","2.39","2.59","2.33","2.52","-","0.13","2.58","100","2.62","50","127.50",
="082710","華晶科凱基08購01","376,000","35","1,009,500","2.73","2.86","2.45","2.55","-","0.15","2.51","100","2.58","10","42.35",
="082711","玉晶光凱基07購08","183,000","18","395,540","2.25","2.25","2.07","2.20","-","0.16","2.10","100","2.13","35","550.00",
="082712","聯鈞凱基08購01","72,000","4","74,100","1.08","1.08","0.99","0.99","-","0.07","0.98","100","0.99","30","63.70",
="082713","健策凱基09購01","0","0","0","--","--","--","--"," ","0.00","0.33","100","0.34","100","256.50",
="082714","和碩凱基08購01","461,000","12","617,230","1.33","1.38","1.31","1.35","-","0.01","1.33","105","1.34","100","73.60",
="082715","帆宣凱基09購01","115,000","5","166,300","1.41","1.52","1.41","1.45","+","0.09","1.45","100","1.48","30","119.00",
="082716","矽格凱基08購01","55,000","4","169,450","3.52","3.52","2.85","2.86","-","0.31","2.81","100","2.84","10","54.60",
="082717","愛普凱基0A購01","1,521,000","106","3,043,870","1.79","2.17","1.79","1.87","+","0.14","1.86","111","1.87","10","776.00",
="082718","申豐凱基08購01","25,000","1","163,750","6.55","6.55","6.55","6.55","X","0.00","6.40","100","--","0","308.00",
="082719","T50反1群益09購07","2,241,000","20","563,470","0.26","0.26","0.24","0.25","-","0.02","0.24","25","0.25","10","5.69",
="082720","上証2X群益07購02","909,000","10","319,740","0.35","0.36","0.32","0.33","+","0.04","0.33","25","0.34","10","67.35",
="082721","滬深2X群益07購02","609,000","4","89,350","0.14","0.15","0.14","0.15","+","0.03","0.13","25","0.14","10","26.63",
="082722","元石油群益07購01","11,000","1","19,470","1.77","1.77","1.77","1.77","X","0.00","1.76","25","1.79","10","10.87",
="082723","A50正2群益07購01","180,000","2","42,400","0.24","0.24","0.23","0.23","+","0.03","0.24","25","0.25","10","50.95",
="082724","道瓊反群益0A購02","0","0","0","--","--","--","--"," ","0.00","0.25","25","0.26","10","8.22",
="082725","聯電群益08購04","251,000","39","690,620","2.74","2.94","2.59","2.59","-","0.79","2.55","25","2.60","10","56.70",
="082726","台達電群益08購01","187,000","4","236,950","1.21","1.33","1.21","1.33","+","0.24","1.02","25","1.06","10","302.50",
="082727","鴻海群益09購04","301,000","4","342,110","1.11","1.16","1.11","1.13","+","0.01","1.08","25","1.10","10","116.00",
="082728","國巨群益08購07","729,000","24","1,220,630","1.69","1.76","1.62","1.63","-","0.07","1.60","35","1.65","10","543.00",
="082729","國巨群益08購08","0","0","0","--","--","--","--"," ","0.00","1.12","25","1.13","10","543.00",
="082730","台積電群益08購08","138,000","39","254,420","1.85","1.89","1.74","1.76","-","0.01","1.75","25","1.79","10","600.00",
="082731","台積電群益08購09","90,000","13","109,550","1.24","1.25","1.15","1.15","-","0.04","1.12","25","--","0","600.00",
="082732","微星群益07購02","344,000","24","1,148,970","2.83","3.86","2.69","3.75","+","0.78","3.67","25","3.77","10","184.50",
="082733","瑞昱群益07購03","150,000","1","415,500","2.77","2.77","2.77","2.77","+","0.04","2.69","25","2.77","10","532.00",
="082734","友達群益09購04","0","0","0","--","--","--","--"," ","0.00","16.70","25","--","0","33.15",
="082735","聯發科群益08購07","30,000","4","289,500","9.65","9.65","9.65","9.65","+","3.30","9.65","25","--","0","1,185.00",
="082736","聯發科群益08購08","13,000","3","149,600","11.50","11.60","11.50","11.60","+","4.65","11.60","1","14.90","5","1,185.00",
="082737","大立光群益07購07","144,000","9","243,900","1.62","1.76","1.62","1.68","+","0.03","1.66","25","1.70","10","3,110.00",
="082738","聯詠群益07購04","0","0","0","--","--","--","--"," ","0.00","10.80","25","11.80","10","624.00",
="082739","智原群益08購01","220,000","20","864,480","3.60","4.12","3.60","3.98","+","0.94","4.40","25","4.45","5","74.50",
="082740","欣興群益09購01","1,177,000","31","1,459,800","1.44","1.49","1.17","1.19","X","0.00","1.19","25","1.22","10","115.00",
="082741","晶技群益08購01","133,000","4","678,050","5.05","5.60","5.05","5.60","-","0.20","5.70","25","6.20","10","127.50",
="082742","創意群益08購03","38,000","6","58,830","1.53","1.66","1.38","1.38"," ","0.00","1.37","25","1.38","10","402.50",
="082743","群創群益09購04","0","0","0","--","--","--","--"," ","0.00","15.20","25","--","0","30.10",
="082744","群創群益09購05","0","0","0","--","--","--","--"," ","0.00","12.90","25","--","0","30.10",
="082745","健策群益08購04","0","0","0","--","--","--","--"," ","0.00","0.45","25","0.46","10","256.50",
="082746","和碩群益07購02","31,000","5","30,310","0.95","0.98","0.94","0.94","-","0.02","0.93","25","0.94","10","73.60",
="082747","精成科群益08購01","182,000","18","549,430","3.27","3.27","2.71","2.90","-","0.23","2.81","25","2.88","10","35.40",
="082748","晨訊科群益08購01","120,000","3","93,900","0.80","0.80","0.77","0.77","-","0.04","0.77","25","0.79","10","3.02",
="082749","美指2X統一09購02","0","0","0","--","--","--","--"," ","0.00","0.39","400","0.40","400","16.60",
="082750","聚陽統一09購01","414,000","21","662,670","1.62","1.69","1.55","1.69","-","0.08","0.94","25","2.20","2","245.00",
="082751","中興電統一09購03","52,000","2","43,120","0.83","0.83","0.81","0.81","-","0.03","0.82","10","0.83","10","53.50",
="082752","上銀統一09購02","257,000","2","164,520","0.64","0.65","0.64","0.65","+","0.02","0.66","10","0.67","10","425.00",
="082753","上銀統一09購03","65,000","2","21,600","0.33","0.34","0.33","0.34","+","0.03","0.32","10","0.33","10","425.00",
="082754","聯電統一0A購01","913,000","11","926,240","1.03","1.08","1.00","1.00","-","0.30","1.00","10","1.10","10","56.70",
="082755","台積電統一09購05","169,000","7","30,230","0.18","0.19","0.17","0.18","-","0.01","0.17","30","--","0","600.00",
="082756","精英統一08購01","40,000","1","23,200","0.58","0.58","0.58","0.58","-","0.08","0.58","10","0.59","10","27.40",
="082757","旺宏統一09購03","15,000","1","15,000","1.00","1.00","1.00","1.00","X","0.00","0.94","10","1.04","10","45.85",
="082758","友達統一09購02","5,000","1","42,500","8.50","8.50","8.50","8.50","+","0.95","7.65","10","8.15","10","33.15",
="082759","新興統一09購02","60,000","4","109,800","1.83","1.83","1.83","1.83","-","0.02","1.91","5","1.96","10","32.50",
="082760","國泰金統一09購02","50,000","2","97,500","1.95","1.95","1.95","1.95","X","0.00","1.94","400","1.99","10","52.30",
="082761","晶豪科統一09購03","0","0","0","--","--","--","--"," ","0.00","8.80","400","9.30","10","168.00",
="082762","嘉晶統一08購01","45,000","2","17,550","0.39","0.39","0.39","0.39","-","0.03","0.38","10","0.39","10","78.50",
="082763","嘉晶統一09購01","50,000","1","29,500","0.59","0.59","0.59","0.59","X","0.00","0.53","10","0.54","10","78.50",
="082764","欣興統一09購04","2,964,000","101","2,076,070","0.80","0.84","0.62","0.67","-","0.09","0.63","40","0.67","9","115.00",
="082765","景碩統一09購02","108,000","1","138,240","1.28","1.28","1.28","1.28","X","0.00","1.18","10","1.20","10","105.50",
="082766","群創統一09購02","0","0","0","--","--","--","--"," ","0.00","5.35","10","5.85","10","30.10",
="082767","台勝科統一09購02","18,000","5","20,770","1.09","1.31","1.09","1.31","+","0.13","1.28","400","1.31","19","192.00",
="082768","日月光統一09購04","809,000","37","1,070,480","1.56","1.56","1.20","1.28","-","0.28","1.26","10","1.34","10","118.00",
="082769","彩晶統一09購03","12,000","1","61,200","5.10","5.10","5.10","5.10","+","0.05","5.15","10","5.65","10","29.15",
="082770","同欣電統一09購02","235,000","7","54,050","0.23","0.23","0.23","0.23","-","0.02","0.22","450","0.23","400","193.00",
="082771","台表科統一09購02","30,000","3","9,000","0.30","0.30","0.30","0.30"," ","0.00","0.30","10","0.31","10","116.00",
="082772","愛普統一09購05","4,887,000","134","5,314,260","0.94","1.22","0.94","1.02","+","0.11","1.01","2","1.03","10","776.00",
="082773","愛普統一09購06","10,383,000","437","11,281,360","0.93","1.20","0.91","0.99","+","0.09","0.99","13","1.00","10","776.00",
="082774","南電統一08購03","0","0","0","--","--","--","--"," ","0.00","2.30","10","2.39","10","318.50",
="082775","南電統一09購05","100,000","1","146,000","1.46","1.46","1.46","1.46","-","0.06","1.47","10","1.57","10","318.50",
="082776","南茂統一09購01","95,000","16","206,950","2.22","2.22","2.04","2.04","-","0.41","1.91","10","1.97","10","47.70",
="082777","上銀元富07購02","0","0","0","--","--","--","--"," ","0.00","0.59","25","0.60","25","425.00",
="082778","聯電元富07購10","138,000","14","353,140","2.51","2.70","2.29","2.29","-","0.58","2.27","25","2.32","25","56.70",
="082779","台達電元富07購02","1,181,000","8","631,840","0.48","0.55","0.46","0.46","X","0.00","0.41","25","0.42","25","302.50",
="082780","鴻海元富07購21","30,000","2","56,400","1.88","1.88","1.88","1.88","-","0.14","1.88","20","1.90","50","116.00",
="082781","鴻海元富07購22","29,000","3","30,900","1.11","1.11","1.04","1.04","-","0.10","1.04","32","1.05","50","116.00",
="082782","國巨元富07購28","0","0","0","--","--","--","--"," ","0.00","0.54","50","0.55","50","543.00",
="082783","國巨元富07購29","0","0","0","--","--","--","--"," ","0.00","0.35","50","0.36","50","543.00",
="082784","台積電元富07購36","40,000","2","22,200","0.56","0.56","0.55","0.55","+","0.01","0.51","50","0.52","50","600.00",
="082785","台積電元富07購37","0","0","0","--","--","--","--"," ","0.00","0.40","50","0.41","50","600.00",
="082786","華碩元富07購01","35,000","5","130,740","3.70","3.74","3.70","3.74","X","0.00","3.61","25","3.69","10","376.00",
="082787","瑞昱元富08購01","0","0","0","--","--","--","--"," ","0.00","1.69","25","1.71","25","532.00",
="082788","聯發科元富07購16","0","0","0","--","--","--","--"," ","0.00","4.73","25","--","0","1,185.00",
="082789","聯發科元富07購17","2,000","2","11,300","5.60","5.70","5.60","5.70","+","1.80","5.55","25","6.00","1","1,185.00",
